Class	CK	CK	CK	JXBR16	JXBR16	JXBR16	RW37	RW37	RW37	R37J16	R37J16	R37J16
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__1174-901-12	5.89883498009143e-05	4.44058184309521e-05	0.000101655419406802	0	0	0	7.18944179119807e-05	3.99305208936451e-05	1.25062531265633e-05	5.11567100551356e-05	2.1610251903503e-05	1.53796465757217e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__A0839	0.000560389323108686	0.000907147433660879	2.34589429400311e-05	1.93712105069446e-05	0	7.21688172974221e-06	0	1.3310173631215e-05	2.50125062531266e-05	7.38930256351958e-05	0.000266526440143204	9.22778794543301e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae	3.93255665339429e-05	5.0749506778231e-05	4.69178858800622e-05	3.22853508449076e-05	2.83810323884342e-05	0	0	0	1.87593796898449e-05	5.68407889501506e-06	0	1.53796465757217e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae|g__Aureimonas	9.83139163348572e-06	4.44058184309521e-05	4.69178858800622e-05	1.29141403379631e-05	2.27048259107473e-05	0	0	0	1.87593796898449e-05	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae|g__Martelella	0	0	0	0	0	0	0	0	0	5.68407889501506e-06	0	1.53796465757217e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__BCf3-20	2.94941749004572e-05	6.34368834727887e-06	1.56392952933541e-05	6.45707016898153e-06	0	0	4.10825245211318e-05	5.32406945248601e-05	5.62781390695348e-05	4.54726311601205e-05	7.20341730116767e-06	3.84491164393042e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae	3.93255665339429e-05	3.17184417363944e-05	3.12785905867082e-05	6.45707016898153e-06	1.70286194330605e-05	1.44337634594844e-05	7.70297334771222e-05	0.000113136475865328	0.000137568784392196	3.97885522651054e-05	5.04239211081737e-05	3.07592931514434e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Camelimonas	0	0	1.56392952933541e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Chelatococcus	0	6.34368834727887e-06	0	0	0	0	5.13531556514148e-06	0	6.25312656328164e-06	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Methylorosula	9.83139163348572e-06	1.26873766945577e-05	1.56392952933541e-05	6.45707016898153e-06	1.70286194330605e-05	1.44337634594844e-05	5.13531556514148e-06	3.32754340780375e-05	1.87593796898449e-05	2.84203944750753e-05	0	7.68982328786085e-06
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Methylovirgula	0	1.26873766945577e-05	0	0	0	0	3.59472089559903e-05	5.98957813404676e-05	7.50375187593797e-05	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae	0.00954628127611465	0.00994055964018601	0.0171015694032827	0.002447229594044	0.00379738213357249	0.00407753817730435	0.0102654958147178	0.0139956475732226	0.00928589294647326	0.0112772125277099	0.00876655885552107	0.0113040402331555
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Afipia	4.91569581674286e-05	1.26873766945577e-05	4.69178858800622e-05	0	5.67620647768683e-06	7.21688172974221e-06	4.10825245211318e-05	9.31712154185051e-05	2.50125062531266e-05	7.95771045302109e-05	8.64410076140121e-05	3.84491164393042e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bosea	5.89883498009143e-05	0.000304497040669386	0.000312785905867082	9.03989823657414e-05	0.000732230635621602	0.000396928495135822	0.000354336773994762	0.00156394540166777	0.000775387693846924	0.000858295913147274	0.000439408455371228	0.00173021023976869
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium	0.0076488226908519	0.00785348617393125	0.0149511663004465	0.00133661352497918	0.00177665262751598	0.00235270344389596	0.0090124788168233	0.0107213448599437	0.0073911955977989	0.00923662820439948	0.00725384122227584	0.00818197197828394
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_elkanii	9.83139163348572e-06	0	7.81964764667704e-06	0	0	0	0	6.65508681560751e-06	3.12656328164082e-05	1.70522366850452e-05	1.44068346023353e-05	7.68982328786085e-06
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_japonicum	0	6.34368834727887e-06	0	0	5.67620647768683e-06	0	1.0270631130283e-05	0	6.25312656328164e-06	0	7.20341730116767e-06	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Nitrobacter	4.91569581674286e-05	2.53747533891155e-05	3.90982382333852e-05	1.29141403379631e-05	5.10858582991815e-05	2.16506451892266e-05	3.59472089559903e-05	0.000272858559439908	5.00250125062531e-05	6.25248678451657e-05	0.000230509353637366	6.92084095907476e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Rhodoblastus	0	1.26873766945577e-05	1.56392952933541e-05	0	0	0	0	0	0	2.27363155800602e-05	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Rhodoblastus|s__Rhodoblastus_acidophilus	0	1.26873766945577e-05	1.56392952933541e-05	0	0	0	0	0	0	2.27363155800602e-05	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Rhodopseudomonas	0	0	0	0	0	0	0	6.65508681560751e-06	1.25062531265633e-05	0	0	7.68982328786085e-06
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Tardiphaga	1.96627832669714e-05	6.34368834727887e-06	8.60161241134474e-05	0	0	0	3.08118933908489e-05	9.31712154185051e-05	1.25062531265633e-05	0.000107997499005286	4.3220503807006e-05	9.9967702742191e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae	0	6.34368834727887e-06	7.81964764667704e-06	1.29141403379631e-05	2.27048259107473e-05	0	5.13531556514148e-06	5.32406945248601e-05	2.50125062531266e-05	2.84203944750753e-05	7.20341730116767e-06	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae|g__Ochrobactrum	0	0	7.81964764667704e-06	0	2.27048259107473e-05	0	0	6.65508681560751e-06	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae|g__Pseudochrobactrum	0	6.34368834727887e-06	0	1.29141403379631e-05	0	0	5.13531556514148e-06	4.65856077092526e-05	2.50125062531266e-05	2.84203944750753e-05	7.20341730116767e-06	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__D05-2	0	0	7.81964764667704e-06	0	5.67620647768683e-06	0	5.13531556514148e-06	0	1.87593796898449e-05	0	0	3.07592931514434e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__DUNssu044	0.000521063756574743	0.000355246547447617	0.000203310838813603	0.000277654017266206	0.000397334453438078	0.000757772581622932	0.000143788835823961	0.00018634243083701	0.000556528264132066	0.00044904223270619	0.00090042716264596	0.000230694698635825
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__DUNssu371	0.0001376394828688	0.000101499013556462	0.000101655419406802	9.03989823657414e-05	5.67620647768683e-05	0.000173205161513813	5.13531556514148e-05	9.98263022341127e-05	0.000225112556278139	0.000136417893480362	0.000129661511421018	3.07592931514434e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__FFCH5858	0	0	0	6.45707016898153e-06	4.54096518214947e-05	5.05181721081955e-05	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__FukuN57	0	0	0	0	0	0	0	0	0	1.13681577900301e-05	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae	0.00300840583984663	0.00392674308696562	0.00421479008155893	0.00526896925788891	0.00707822947767549	0.0129759533500765	0.00327633133056026	0.00666839698923871	0.00493371685842922	0.00520093218893879	0.00430044012879709	0.00634410421248519
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Blastochloris	1.96627832669714e-05	3.17184417363944e-05	5.47375335267393e-05	0	0	0	7.70297334771222e-05	2.662034726243e-05	3.12656328164082e-05	4.54726311601205e-05	1.44068346023353e-05	4.61389397271651e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Devosia	0.000933982205181143	0.00130045611119217	0.00197837085460929	0.00238911596252316	0.00312191356272776	0.00749834011720215	0.00220818569301084	0.00356712653316563	0.0023824412206103	0.00357528562496448	0.00319111386441728	0.00359114747543102
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Filomicrobium	9.83139163348572e-06	0	0	1.29141403379631e-05	0	0	5.13531556514148e-06	1.3310173631215e-05	1.25062531265633e-05	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium	0.0005505579314752	0.000818335796798974	0.000602112868794132	0.000878161542981487	0.00144743265181014	0.00243930602465287	0.000179736044779952	0.00119126053999374	0.000594047023511756	0.000602512362871597	0.000324153778552545	0.000799741621937528
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Pedomicrobium	0.000255616182470629	0.00056458826290782	0.000367523439393821	0.0011881009110926	0.00128849887043491	0.00105366473254236	0.000195141991475376	0.000865161286028976	0.000544022011005503	0.000267151708065708	0.000172882015228024	0.00090739914796758
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Pelagibacterium	3.93255665339429e-05	6.34368834727887e-06	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Prosthecomicrobium	0	6.34368834727887e-06	0	0	5.67620647768683e-06	7.21688172974221e-06	0	0	0	5.68407889501506e-06	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Rhodomicrobium	0.000147470874502286	7.61242601673465e-05	1.56392952933541e-05	6.45707016898153e-05	1.13524129553737e-05	0.000173205161513813	4.62178400862733e-05	6.65508681560751e-05	2.50125062531266e-05	5.68407889501506e-06	0	4.61389397271651e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Rhodoplanes	0.000874993855380229	0.000881772680271763	0.0010556524323014	0.000335767648787039	0.000584649267201744	0.000310325914378915	0.000498125609818723	0.000771990070610471	0.00119434717358679	0.000557039731711476	0.000388984534263054	0.00081512126851325
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__JG34-KF-361	1.96627832669714e-05	0	2.34589429400311e-05	0.000942732244671302	0.00209452019026644	0.00116913484021824	2.56765778257074e-05	3.99305208936451e-05	4.37718859429715e-05	5.68407889501506e-06	0	1.53796465757217e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__JG35-K1-AG5	2.94941749004572e-05	0	0	6.45707016898153e-06	2.27048259107473e-05	2.88675269189689e-05	0	1.3310173631215e-05	6.25312656328164e-06	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__KF-JG30-B3	0.0014452145701224	0.000678774653158839	0.000586473573500778	0.00151095441954168	0.00057329685424637	0.000151554516324586	0.000318389565038772	0.00021296277809944	0.0003064032016008	0.000278519865855738	0.000252119605540869	0.000422940280832347
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__MNG7	0.000383424273705943	0.000558244574560541	0.000297146610573728	0.00450057790778012	0.0033205807894468	0.00744060506336421	0.000169465413649669	0.000725404462901218	0.000644072036018009	0.000312624339225829	0.000453815289973563	0.000384491164393042
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__MNH2	0	0	3.12785905867082e-05	0	0	0	5.13531556514148e-06	1.3310173631215e-05	1.25062531265633e-05	0	2.1610251903503e-05	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae	0.000304773140638057	0.000602650392991493	0.000656850402320872	0.00155615391072455	0.00225913017811936	0.00213619699200369	0.000873003646074051	0.00119126053999374	0.000581540770385192	0.000773034729722048	0.000583476801394582	0.00159179342058719
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylobacterium	0.000186796441036229	0.000152248520334693	0.000469178858800622	6.45707016898153e-05	0.000244076878540534	0.000151554516324586	0.00017460072921481	0.00010648138904972	6.87843921960981e-05	8.52611834252259e-05	0.000158475180625689	0.000115347349317913
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_aquaticum	0	1.26873766945577e-05	1.56392952933541e-05	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Microvirga	9.83139163348572e-05	0.000145904831987414	0.000125114362346833	0.00111061606906482	0.0017255667692168	0.00184030484108426	0.00062650849894726	0.000845196025582154	0.000325162581290645	0.000301256181435798	0.000237712770938533	0.000768982328786084
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylocystaceae	9.83139163348572e-06	5.70931951255099e-05	4.69178858800622e-05	1.93712105069446e-05	4.54096518214947e-05	2.16506451892266e-05	3.59472089559903e-05	3.99305208936451e-05	3.12656328164082e-05	7.38930256351958e-05	4.3220503807006e-05	3.07592931514434e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylocystaceae|g__Methylocystis	0	6.34368834727887e-06	1.56392952933541e-05	1.29141403379631e-05	0	0	1.0270631130283e-05	6.65508681560751e-06	1.87593796898449e-05	2.27363155800602e-05	7.20341730116767e-06	7.68982328786085e-06
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylocystaceae|g__Methylosinus	9.83139163348572e-06	0	0	0	0	0	0	0	6.25312656328164e-06	1.13681577900301e-05	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylocystaceae|g__Pleomorphomonas	0	0	7.81964764667704e-06	6.45707016898153e-06	3.97334453438078e-05	2.16506451892266e-05	0	0	6.25312656328164e-06	5.68407889501506e-06	2.88136692046707e-05	7.68982328786085e-06
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__P-102	0	0	0	1.29141403379631e-05	2.27048259107473e-05	1.44337634594844e-05	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae	0.00265447574104114	0.00321624999207039	0.00569270348678088	0.00176278015613196	0.00254861670848139	0.00293727086400508	0.00573614748626303	0.00644212403750807	0.00323911955977989	0.00649690217700222	0.00548180056618859	0.00632103474262161
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Aliihoeflea	0	6.34368834727887e-06	7.81964764667704e-06	0	0	1.44337634594844e-05	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Aminobacter	0	0	7.81964764667704e-06	6.45707016898153e-05	3.97334453438078e-05	6.49519355676799e-05	5.13531556514148e-06	1.99652604468225e-05	6.25312656328164e-06	3.41044733700904e-05	1.44068346023353e-05	9.22778794543301e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Hoeflea	0	0	0	0	0	0	0	6.65508681560751e-06	6.25312656328164e-06	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium	0.00262498156614069	0.00310840729016665	0.00551285159090731	0.00121392919176853	0.00199234847366808	0.00233105279870673	0.00561289991269964	0.00623581634622423	0.00313906953476738	0.00635480020462684	0.00527290146445473	0.00610571969056151
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_amorphae	0.000580052106375657	0.000482120314393194	0.00106347207994808	0.000303482297942132	0.000442744105259573	0.00025980774227072	0.0017460072921481	0.00171701239842674	0.00106303151575788	0.0015460694594441	0.00174322698688258	0.00148413589455714
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_ciceri	0	0	0	0	0	0	0	0	1.87593796898449e-05	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Nitratireductor	9.83139163348572e-06	3.17184417363944e-05	0.000148573305286864	0.000135598473548612	0.000210019639674413	0.000144337634594844	0.000107841626867971	0.000139756823127758	6.25312656328164e-05	8.52611834252259e-05	4.3220503807006e-05	6.15185863028868e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Phyllobacterium	1.96627832669714e-05	3.80621300836732e-05	7.81964764667704e-06	0.000316396438280095	0.000249753085018221	0.000346410323027626	1.0270631130283e-05	6.65508681560751e-06	6.25312656328164e-06	5.68407889501506e-06	0.000115254676818683	3.07592931514434e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Phyllobacterium|s__Phyllobacterium_trifolii	0	0	0	6.45707016898153e-06	0	1.44337634594844e-05	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae	0.00134690065378754	0.00115455127920476	0.00363613615570482	0.00182735085782177	0.00217398708095406	0.00276406570249127	0.000801109228162071	0.00312123571651992	0.00210105052526263	0.00205763655999545	0.00366653940629434	0.00355269835899171
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Ensifer	0.000117976699601829	8.24679485146254e-05	0.000500457449387331	0.00097501759551621	0.00141337541294402	0.00112583354983979	0.000241359831561649	0.000758679896979256	0.000981740870435218	0.000267151708065708	0.00195932950591761	0.00132264960551207
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Ensifer|s__Ensifer_adhaerens	5.89883498009143e-05	1.90310650418366e-05	0.00013293400999351	0.000264739876928243	0.000380305834005018	0.000115470107675875	0.00010270631130283	0.000359374688042806	0.000468984492246123	7.95771045302109e-05	0.00157034497165455	0.000569046923301703
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Kaistia	1.96627832669714e-05	1.26873766945577e-05	0	0	0	0	0	1.3310173631215e-05	0	3.41044733700904e-05	0	1.53796465757217e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium	0.000992970554982058	0.000799304731757138	0.00272905702869029	0.000826504981629635	0.000652763744933986	0.0014361594642187	0.00041596056077646	0.00197656078423543	0.000931715857928964	0.00146649235491389	0.00136144586992069	0.00194552529182879
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Agrobacterium_tumefaciens	0	2.53747533891155e-05	7.81964764667704e-06	6.45707016898153e-06	0	1.44337634594844e-05	0	6.65508681560751e-06	1.25062531265633e-05	5.68407889501506e-06	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_etli	9.83139163348572e-06	1.26873766945577e-05	2.34589429400311e-05	0	0	0	0	6.65508681560751e-06	6.25312656328164e-06	1.13681577900301e-05	7.20341730116767e-06	3.07592931514434e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_giardinii	0	0	0	0	0	1.44337634594844e-05	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_mesosinicum	0.000147470874502286	3.80621300836732e-05	0.00140753657640187	0	0	2.16506451892266e-05	3.08118933908489e-05	0.000252893298993085	0.000118809404702351	0.000312624339225828	0.000468222124575899	0.000699773919195337
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella	0.000196627832669714	0.000260091222238434	0.000367523439393821	2.58282806759261e-05	0.00010784792307605	0.000202072688432782	0.000128382889128537	0.000286168733071123	0.000175087543771886	0.000250099471380663	0.000338560613154881	0.000215315052060104
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_Incertae_Sedis	0.0120041291844861	0.0105685847865667	0.0141301032975454	0.00413898197831715	0.00368953421049644	0.0044455991455212	0.00929492117290609	0.0146079155602585	0.0103176588294148	0.0126016029102483	0.0143996311850342	0.0141338952030883
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_Incertae_Sedis|g__Agaricicola	2.94941749004572e-05	0	3.12785905867082e-05	1.29141403379631e-05	0	0	0	0	6.25312656328164e-06	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_Incertae_Sedis|g__Bauldia	0.000245784790837143	0.000532869821171426	0.000492637801740654	0.000290568157604169	0.000351924801616584	0.000562916774919892	0.000148924151389103	0.000206307691283833	0.000212606303151576	0.000272835786960723	0.000295340109347875	0.000446009750695929
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_Incertae_Sedis|g__Nordella	0.000383424273705943	0.000704149406547955	0.00118076679464823	0.00342870425972919	0.00292892254248641	0.00378164602638492	0.000446772454167309	0.00157725557529898	0.00105052526263132	0.00121639288353322	0.00139025953912536	0.00159179342058719
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_Incertae_Sedis|g__Phreatobacter	9.83139163348572e-06	3.80621300836732e-05	5.47375335267393e-05	6.45707016898153e-06	5.67620647768683e-06	4.33012903784533e-05	2.56765778257074e-05	3.32754340780375e-05	2.50125062531266e-05	2.27363155800602e-05	2.1610251903503e-05	3.84491164393042e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiales_Incertae_Sedis|g__Rhizomicrobium	0.0113355945534091	0.0092935034287636	0.012370682577043	0.000387424210138892	0.000403010659915765	5.05181721081955e-05	0.00867354798952397	0.0127910768595977	0.00901700850425217	0.0110896379241743	0.0126924212846575	0.0120576429153658
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhodobiaceae	0.000334267315538514	0.000539213509518704	0.000570834278207424	0.000368052999631947	0.00066411615788936	0.000505181721081955	0.000349201458429621	0.000519096771617386	0.000656578289144572	0.00046041039049622	0.000489832376479402	0.000384491164393042
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhodobiaceae|g__Parvibaculum	3.93255665339429e-05	4.44058184309521e-05	0	6.45707016898153e-06	3.4057238866121e-05	1.44337634594844e-05	0	6.65508681560751e-06	3.12656328164082e-05	1.13681577900301e-05	4.3220503807006e-05	2.30694698635825e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae	0.00919235117730918	0.0103592430711064	0.00968072378658616	0.00264739876928242	0.00357601008094271	0.00329089806876245	0.00761053766753968	0.0105682778631847	0.010167583791896	0.00777581992838063	0.00759240183543072	0.00879715784131282
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Aquabacter	0	0	2.34589429400311e-05	0	0	0	0	0	0	5.68407889501506e-06	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Labrys	0.000442412623506857	0.000545557197865983	0.000414441325273883	5.16565613518522e-05	7.37906842099288e-05	9.38194624866488e-05	0.000246495147126791	0.000452545903461311	0.0003064032016008	0.000835559597567214	0.00043220503807006	0.000561357100013842
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Pseudolabrys	0.000688197414344	0.00109111439573197	0.00114166855641485	0.000219540385745372	0.00034057238866121	0.000425796022054791	0.0031068659169106	0.00471845655226572	0.00338919459729865	0.00164838287955437	0.00268687465333554	0.00252226203841836
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Pseudoxanthobacter	0	0	0	0	0	0	0	3.32754340780375e-05	0	0	0	3.07592931514434e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Starkeya	1.96627832669714e-05	0	0.00021113048646028	6.45707016898153e-06	5.67620647768683e-06	7.21688172974221e-06	0	0	6.25312656328164e-06	5.68407889501506e-06	1.44068346023353e-05	3.84491164393042e-05
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Variibacter	0.00388339969522686	0.00433908282953875	0.00411313466215213	0.00149158320903473	0.00213425363561025	0.00190525677665194	0.00172033071432239	0.00270196524713665	0.00319534767383691	0.00241004945148639	0.00208178760003746	0.00287599390965996
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__alphaI_cluster	0.000393255665339429	0.000672430964811561	0.00063339145938084	3.22853508449076e-05	9.64955101206762e-05	7.93856990271643e-05	0.000600831921121553	0.000805265504688508	0.000594047023511756	0.000835559597567214	0.000547459714888743	0.000784361975361806
